loan_amount,person_income,credit_score,debt_to_income_ratio,employment_length,previous_defaults,default
4381,53436,598,0.4544,2,0,0
20481,24045,582,0.256,5,0,0
24238,35062,644,0.3284,3,0,1
40374,110440,640,0.4394,4,0,0
12475,19999,611,0.3605,4,0,0
3614,13083,613,0.1715,6,0,0
10417,23150,633,0.1497,10,0,0
1754,10000,569,0.1734,17,0,0
2059,11799,565,0.2912,9,0,0
4946,15566,623,0.3955,1,0,0
4820,26542,607,0.3408,11,0,0
1287,10000,633,0.389,1,0,0
3363,10000,588,0.23,11,0,0
1915,10000,627,0.4903,3,0,0
570,10000,651,0.2394,5,0,0
15685,108596,696,0.4023,2,0,1
4039,10000,545,0.1672,3,0,0
7034,15362,588,0.4914,1,0,0
22888,30269,618,0.3902,4,0,1
14424,202515,733,0.6165,2,0,0
14885,17817,645,0.475,4,0,0
19329,10000,593,0.2422,13,0,0
13152,16957,547,0.3961,3,0,1
818,11449,578,0.3745,6,0,0
867,15986,568,0.2042,5,0,0
13166,53867,657,0.2382,5,0,0
3859,13106,580,0.1399,6,0,0
9729,10000,655,0.1678,3,0,0
3562,21967,635,0.2121,6,0,0
7249,25588,570,0.1653,9,0,0
2633,10000,618,0.15,7,0,0
550,20219,576,0.4747,8,0,0
5255,14939,659,0.5748,3,0,0
6617,41887,667,0.4916,5,0,0
36878,384408,725,0.1479,2,0,0
1330,10000,640,0.2811,5,1,0
4954,11330,610,0.2649,2,0,0
2342,10000,609,0.7488,1,0,0
1905,29791,643,0.3651,5,2,1
9352,10000,535,0.0684,4,0,0
1520,10000,485,0.2095,6,0,0
1225,10000,611,0.6092,10,0,0
4607,17112,565,0.2605,2,0,0
40847,28082,644,0.0601,3,0,0
4115,10000,662,0.5975,2,0,0
3629,13853,537,0.164,5,0,0
50750,21853,670,0.1318,14,0,0
46612,79180,600,0.0961,4,0,0
22613,69218,701,0.2441,5,0,0
11298,10000,596,0.37,2,0,0
3298,10000,573,0.6877,5,0,0
8138,32717,625,0.4262,5,0,0
5319,33108,565,0.2526,5,0,0
12902,17424,628,0.3336,3,0,0
932,13658,544,0.3379,4,1,0
4127,31961,586,0.2182,8,0,0
5294,10000,625,0.1279,2,0,0
3693,10000,529,0.2309,4,1,0
1512,10000,677,0.3602,5,0,1
1905,10000,592,0.3965,0,1,0
126238,69912,672,0.4679,5,0,0
27099,76730,595,0.1516,4,0,0
48702,57374,630,0.1536,4,0,0
113643,10000,586,0.3633,3,0,1
7936,20876,644,0.1849,4,0,0
5592,10000,644,0.3672,9,0,0
13405,10000,586,0.3337,3,0,0
514,14885,658,0.2025,5,0,0
4189,13349,596,0.3299,2,0,0
446012,48029,667,0.2839,3,0,1
2737,20270,614,0.2655,6,0,0
12115,46180,610,0.2302,7,0,0
1820,10000,643,0.1831,6,0,0
2696,40026,546,0.4149,3,0,0
12062,164282,611,0.3912,5,0,0
4668,10448,577,0.7042,3,0,0
3850,10000,617,0.2297,2,0,0
22705,10000,682,0.1399,2,0,0
24795,32029,521,0.4859,3,0,0
8911,12247,591,0.1383,2,0,0
7200,10000,563,0.6535,11,0,0
13471,56518,578,0.4136,7,0,0
41255,72722,619,0.1394,3,0,0
5576,15589,657,0.2773,3,0,0
2396,10000,584,0.5209,1,0,0
14217,11891,661,0.3875,3,0,0
10445,10000,623,0.2745,4,0,0
2237,10603,596,0.3534,2,1,0
3711,12459,519,0.4122,3,0,0
37558,36529,667,0.5254,7,0,0
34643,10340,618,0.4666,8,0,1
17536,10000,657,0.2955,5,0,0
5241,25165,505,0.2925,4,0,1
23868,13217,533,0.2293,3,0,1
11038,15156,629,0.0718,4,0,0
5791,33653,549,0.4385,4,0,1
26086,36440,676,0.4966,3,0,0
3874,10000,635,0.1257,2,0,0
8874,10000,696,0.3457,4,0,0
1184,10000,682,0.1212,4,0,0
21389,10000,630,0.2053,3,0,0
1458,13099,584,0.2317,3,0,0
4779,10000,570,0.3347,8,0,0
30849,131967,670,0.1427,7,0,0
1796,15476,609,0.2614,3,0,1
5889,10000,615,0.2394,6,0,0
1140,10000,562,0.266,4,0,0
3766,10000,570,0.071,0,0,0
7117,31204,618,0.2438,14,0,0
513,18520,589,0.1937,9,0,0
2655,10000,584,0.3133,1,0,0
26611,10797,655,0.6005,5,0,0
8097,62821,628,0.333,4,0,0
1364,22042,620,0.0579,4,0,0
2418,10000,633,0.2472,4,0,0
8358,26489,607,0.2984,7,0,0
12317,20013,589,0.24,3,0,0
4589,13815,691,0.4951,3,0,0
5930,10000,663,0.0827,1,0,0
15257,10000,657,0.3226,4,0,0
33432,27409,690,0.088,1,0,0
9298,82268,629,0.3571,4,0,0
828,10000,575,0.3944,4,0,0
21953,132216,742,0.6157,5,0,0
2743,10000,642,0.2004,3,0,0
2202,11302,643,0.3418,5,0,0
90091,149898,704,0.3424,10,0,0
2182,10000,569,0.2591,7,0,0
1405,10000,597,0.3156,3,0,0
1623,10000,493,0.3706,3,0,0
7095,10463,646,0.3352,1,0,0
21192,20013,647,0.2292,2,0,0
111973,19854,630,0.6181,6,0,1
637,10000,597,0.1775,12,0,0
2815,10000,665,0.383,4,0,0
13345,20821,550,0.3434,11,0,0
5210,26960,558,0.5841,6,0,0
4772,11120,666,0.25,2,0,0
15856,16288,573,0.4867,6,1,1
8781,41292,664,0.4392,3,0,0
380,10000,549,0.2917,3,0,0
11880,21430,596,0.1311,1,0,0
528,10000,631,0.2605,2,0,0
10395,14776,554,0.5459,3,0,1
13609,25291,580,0.2658,4,1,0
15687,78507,653,0.3181,3,0,0
57615,146056,625,0.0803,6,0,0
3681,10000,492,0.2435,4,0,0
18187,17645,559,0.5027,16,0,0
1706,16515,614,0.1311,7,0,0
17248,10000,642,0.4808,4,0,1
34768,14878,610,0.1542,2,0,1
1376,10000,678,0.2005,8,0,0
3095,30220,682,0.4112,6,0,0
1717,10000,558,0.4872,17,0,0
1993,14530,638,0.2152,5,0,0
8014,10383,566,0.5114,6,3,1
1272,10000,653,0.681,3,0,0
20482,17269,557,0.3518,1,0,0
3262,13958,675,0.0625,1,0,0
2758,10000,609,0.5502,4,0,1
957,10092,655,0.135,3,0,0
8464,49103,646,0.4592,3,0,0
11717,10000,637,0.296,5,0,0
1961,10000,618,0.6257,5,0,0
9234,10000,572,0.3206,3,0,0
1326,10000,611,0.4746,2,0,0
8578,29682,713,0.0685,1,0,0
552,15473,620,0.1963,4,0,0
11270,22909,581,0.3507,5,0,1
1999,10000,665,0.194,5,1,0
3089,10000,583,0.4692,5,0,0
965,22755,581,0.3551,11,0,0
19699,11925,579,0.4849,5,0,1
741,10000,627,0.0422,3,1,0
3209,10000,507,0.2375,5,0,0
1318,10000,571,0.4301,4,0,0
5037,18399,675,0.3212,4,0,0
1632,10000,625,0.1087,3,0,0
19398,10000,572,0.2482,2,0,1
25237,10000,613,0.1762,0,0,0
1460,10000,535,0.1411,3,0,0
7736,10000,558,0.1891,3,0,0
3589,42064,638,0.3294,15,0,0
6367,10032,626,0.253,4,0,0
1646,14906,644,0.3028,4,0,0
62045,36533,542,0.546,4,0,1
3870,10000,560,0.2861,2,0,0
993,10000,665,0.0832,2,1,0
20010,18165,579,0.1781,5,0,0
22752,34179,561,0.3149,7,0,1
1893,10000,632,0.0974,2,0,0
6566,10492,629,0.3928,0,1,0
16381,89798,690,0.5765,6,0,0
12043,10000,663,0.4364,12,0,0
2868,21994,643,0.3394,13,0,0
14291,55146,666,0.3676,1,0,0
2148,20478,508,0.3254,3,0,0
5494,12315,681,0.2132,1,0,0
10797,20984,610,0.3411,7,0,0
3773,17837,608,0.3398,11,0,0
2703,10000,586,0.3096,2,0,1
3959,19690,620,0.5481,4,0,0
22688,12590,609,0.3576,10,0,1
6670,10000,655,0.064,4,0,0
49344,17345,676,0.3197,14,0,0
662,39970,589,0.1284,7,0,0
8948,11598,734,0.3423,11,1,0
2484,36915,692,0.2341,4,0,0
11326,10000,653,0.4091,4,0,1
10600,79511,768,0.4439,5,0,0
2949,10000,661,0.399,3,1,1
625,10000,588,0.5285,4,0,0
10529,24853,673,0.4456,4,0,0
10543,13252,622,0.1861,9,0,1
4480,25532,710,0.137,1,0,0
3652,75505,606,0.3162,2,0,0
1891,10000,539,0.3233,4,0,0
1931,13027,624,0.6082,6,0,0
19266,22345,580,0.2162,13,0,0
14867,11965,613,0.2992,0,0,0
303849,14252,574,0.0665,4,2,1
9593,17311,641,0.698,2,0,0
7167,36947,656,0.4839,6,0,0
28880,17077,635,0.1292,7,0,0
25494,54853,583,0.1507,11,1,0
22402,20117,682,0.3304,4,0,0
8612,10000,627,0.2366,3,0,0
638,10000,637,0.3313,2,0,0
165923,10000,588,0.167,6,0,1
9877,10000,518,0.2305,5,0,0
20772,10000,465,0.1846,7,0,1
106897,32743,610,0.3197,4,0,1
1522,10000,591,0.1572,4,0,0
8229,10790,578,0.2581,4,0,0
19870,29401,643,0.1915,4,0,1
47323,19479,610,0.5655,5,1,0
13361,18914,604,0.2891,3,0,0
12610,76742,617,0.0847,4,0,0
639,10000,669,0.1985,3,0,0
1694,10000,651,0.3916,7,0,0
21570,24893,658,0.538,6,0,0
969,10000,579,0.6562,3,0,0
744,10000,667,0.234,2,0,0
6228,10000,610,0.6549,1,0,0
6488,32843,616,0.2232,9,0,0
3394,36243,604,0.4466,2,0,0
11526,67610,664,0.3431,5,0,0
28537,130744,702,0.4596,6,0,0
8533,55680,656,0.1302,3,0,0
4981,10000,574,0.1402,6,0,0
1487,10065,659,0.4102,4,0,0
132173,57273,598,0.1818,12,0,0
6887,10000,677,0.5216,8,0,0
12107,15253,646,0.2149,5,0,0
112240,27495,631,0.3754,6,0,1
850,10000,623,0.3582,5,0,0
36031,42232,671,0.045,4,0,0
3195,18310,614,0.4614,1,0,0
819,10000,618,0.1876,2,0,0
5939,10000,610,0.4609,4,0,0
89735,49830,663,0.1695,3,0,0
11561,16132,569,0.1063,9,0,0
3099,25595,553,0.1933,5,0,0
697,10000,683,0.2631,5,0,0
5829,55455,689,0.1924,5,0,0
4989,14420,595,0.2206,8,0,0
12543,26853,629,0.0731,1,0,0
69976,121379,745,0.1404,4,0,0
1415,10000,641,0.2016,3,0,0
1704,10000,580,0.4272,4,1,0
5028,43313,666,0.1725,0,0,0
7898,10000,603,0.2391,5,0,0
1194,10000,565,0.3395,4,0,0
4955,15497,698,0.3467,4,0,0
2153,45009,684,0.3658,5,0,0
602,10000,672,0.0863,2,0,0
42253,54665,701,0.2164,4,0,0
1962,27935,575,0.3559,1,0,0
319,11198,640,0.6399,4,0,0
41848,35894,636,0.3387,2,0,0
14970,10000,598,0.2533,7,0,0
7354,10000,653,0.3493,3,0,0
10350,40605,619,0.3704,3,0,0
3041,10000,592,0.6148,4,0,0
6382,10087,605,0.2109,8,0,0
3702,10000,622,0.2686,2,0,0
3833,10989,716,0.1385,5,0,0
19062,104273,672,0.2778,2,0,0
128851,154698,700,0.279,4,0,0
13848,23853,626,0.6632,7,0,0
11570,16048,652,0.6155,8,0,0
12811,42283,615,0.3561,2,0,0
4601,10000,627,0.4495,5,0,0
33393,61641,607,0.2942,1,1,0
8635,23571,619,0.2264,3,0,0
862,10000,605,0.4847,16,0,0
62048,37443,606,0.3514,1,0,0
2847,10000,531,0.3101,3,0,0
662,14172,496,0.3008,8,0,0
2483,10000,571,0.6195,3,0,0
16028,114193,635,0.1403,8,0,0
10373,13252,693,0.5283,18,0,0
3019,65280,667,0.5099,5,0,0
6650,16971,672,0.3271,5,0,0
3214,10000,566,0.3999,2,0,0
3312,10000,662,0.4884,4,0,0
22508,10000,538,0.2479,5,0,0
6169,10000,637,0.3723,3,0,0
2417,10858,611,0.5705,3,0,0
28627,23534,613,0.4268,3,0,0
21594,23759,614,0.3596,6,0,0
5083,25948,659,0.1498,8,0,0
4506,17239,651,0.4229,1,0,0
31278,49052,670,0.0782,7,0,0
2711,21080,664,0.1468,5,0,0
5430,10000,563,0.3184,7,0,0
13088,16439,584,0.1098,5,0,1
33611,22350,760,0.2201,3,0,0
10360,25742,711,0.5568,10,0,0
11148,39279,688,0.0573,10,0,0
92562,157719,698,0.0952,8,0,0
7745,36380,537,0.4033,4,0,0
9965,27766,681,0.0882,6,0,0
1930,16480,533,0.2103,12,0,0
12326,13056,551,0.149,4,0,0
25690,74540,630,0.3936,5,0,0
3548,42265,621,0.1354,2,0,0
3521,10000,625,0.5229,4,0,0
4224,10000,557,0.2382,2,0,0
1707,10000,563,0.53,4,0,0
441,11339,519,0.0968,6,0,0
6171,10000,596,0.3827,4,0,0
9191,47487,672,0.5155,4,0,0
965,10000,577,0.1486,9,0,0
2218,10000,587,0.2653,2,0,0
31102,20032,658,0.3472,3,0,0
100,10000,640,0.2204,5,0,0
3341,50802,574,0.5872,8,0,0
5945,22414,622,0.2941,7,0,0
3848,10000,568,0.2365,3,0,0
907,10000,510,0.2203,7,0,0
20851,14998,663,0.3976,6,0,0
4786,10000,640,0.1652,3,0,0
94886,39782,677,0.1913,1,0,0
6477,16624,696,0.4005,6,0,0
2796,10000,575,0.3393,3,0,0
1643,10000,663,0.1379,6,0,0
478,10000,619,0.324,3,0,0
6447,10000,599,0.3193,6,0,0
2923,10732,654,0.277,8,0,0
6456,23556,661,0.1631,0,1,0
4166,18671,619,0.1629,6,2,0
764,16652,642,0.0622,10,0,0
878,10000,630,0.5563,7,0,0
5997,32200,564,0.1058,4,0,0
5081,22614,607,0.1402,3,0,0
4027,20036,641,0.2244,6,0,0
13759,14040,577,0.2795,4,0,0
612,10000,527,0.397,9,0,0
7130,24737,534,0.558,7,0,0
3855,27062,630,0.4379,10,0,0
4528,38853,699,0.2115,2,0,0
1788,10000,634,0.188,4,0,0
1796,10000,554,0.1341,6,0,0
15525,13933,639,0.3322,3,0,0
12895,86520,727,0.2947,13,0,0
1071,14724,570,0.1995,7,0,0
2823,10000,643,0.4686,5,0,0
7002,14039,698,0.2217,0,0,0
22890,142532,742,0.2138,3,3,0
4805,15638,610,0.6644,3,0,0
4915,10328,600,0.2674,1,0,0
4710,19279,592,0.1445,2,0,0
21206,10000,578,0.2501,6,0,0
9359,21670,635,0.6237,4,0,0
10377,17777,577,0.3245,4,0,0
57957,24084,636,0.0721,3,0,1
1888,10000,590,0.4547,4,0,0
40175,92070,683,0.3639,5,0,0
1920,14470,615,0.293,7,0,0
3625,10889,605,0.2667,4,3,1
4840,36608,622,0.5369,10,0,0
49935,10829,642,0.3346,5,0,1
10160,16542,628,0.1648,4,0,0
3575,10000,592,0.4715,3,0,0
102512,11014,586,0.53,8,0,1
3201,10000,699,0.2921,4,0,0
883,10000,640,0.2474,7,0,0
4731,19637,653,0.1764,3,0,0
1403,10000,583,0.1077,3,0,0
7963,21614,577,0.2239,3,0,0
25339,30622,685,0.3506,1,0,0
5890,11250,651,0.2412,1,0,0
4589,19420,687,0.5608,4,0,0
1921,10000,609,0.2258,11,0,0
610408,33060,681,0.4035,3,0,1
1044,10000,601,0.3048,2,0,0
6414,31033,663,0.1071,8,0,0
12722,10000,634,0.3588,4,0,0
9424,32051,597,0.3324,5,0,0
2912,10000,613,0.1984,6,0,1
189039,10000,573,0.2887,4,1,1
11185,15381,641,0.2249,8,0,0
190856,24240,584,0.4801,7,0,1
125666,45406,687,0.4522,7,0,0
15406,10000,569,0.102,3,0,1
12576,81388,633,0.2818,1,0,0
2626,10000,572,0.1454,2,0,0
876,10000,615,0.1398,2,0,0
49761,46908,580,0.2277,4,0,0
16165,25799,683,0.2809,6,0,0
2461,23053,578,0.2819,4,0,0
1932,17805,604,0.2802,5,0,0
1412,14465,615,0.1151,6,0,0
4053,10000,665,0.0937,2,0,0
37943,59999,621,0.3469,6,0,0
844,10000,637,0.1355,2,0,0
19735,13008,621,0.7093,5,0,0
8313,12063,635,0.4189,2,0,0
3017,25366,604,0.1166,5,0,0
12807,10000,570,0.363,3,0,0
19986,34592,723,0.2072,5,0,0
62465,32914,659,0.2695,5,0,0
17713,52134,612,0.1775,3,0,0
808,10000,551,0.6479,5,0,1
3627,12337,575,0.1382,9,0,0
4824,18725,598,0.2702,7,0,0
3285,10000,594,0.1316,6,0,0
60790,25945,618,0.1624,9,0,1
26101,84508,669,0.1558,1,0,0
11784,16972,522,0.0732,4,0,0
3709,10000,472,0.3111,2,0,0
3558,10000,644,0.4613,5,0,0
15321,25326,572,0.3147,3,0,0
7549,10000,612,0.5763,3,0,0
12572,10000,569,0.1478,7,0,0
5160,11506,639,0.2513,2,0,0
2188,16591,641,0.0788,4,0,0
271471,10000,671,0.4259,3,2,1
6509,10000,583,0.188,2,0,0
2496,12952,608,0.154,6,0,0
9042,10000,622,0.4173,4,0,0
782,10000,613,0.2496,6,0,0
6728,13087,622,0.4066,4,0,0
8370,15207,612,0.4588,0,0,0
1596,10817,628,0.267,6,0,0
2311,10000,678,0.0686,4,1,0
340,10000,590,0.168,3,0,0
10007,149347,642,0.1906,5,1,0
9015,17565,569,0.3787,3,0,0
1375,10000,567,0.0808,2,0,0
36385,28494,626,0.3456,1,0,1
3022,10000,619,0.1331,4,0,0
21514,46379,677,0.3042,3,0,0
1387,10000,682,0.3482,8,1,0
16090,32796,645,0.1479,5,0,0
20870,10000,621,0.3126,2,1,1
49327,37519,597,0.1362,4,1,1
2050,10000,632,0.0936,3,0,0
105633,133244,584,0.3381,2,0,0
2478,14724,552,0.2226,4,0,0
5441,12500,549,0.4164,4,0,0
37023,65776,687,0.4477,2,0,0
17553,16330,626,0.1493,7,0,0
5325,10000,623,0.3943,1,0,1
12057,46776,594,0.1636,5,0,0
1240,12031,640,0.1831,3,0,0
5390,15591,538,0.3528,5,0,1
3199,10000,471,0.2003,7,0,0
9455,10000,638,0.1464,2,0,0
2118,10000,570,0.2339,6,0,0
5329,10000,585,0.6204,8,0,0
5850,10000,610,0.276,4,0,0
1953,10000,605,0.2129,10,0,0
1799,10454,591,0.1319,4,0,0
13518,38357,608,0.1238,5,0,0
846,10000,654,0.6619,2,0,0
705,10000,544,0.527,5,0,0
3014,10000,626,0.3449,4,0,0
5642,10000,608,0.0952,5,0,0
7676,89302,688,0.267,5,0,0
1167,11206,610,0.3173,7,0,0
29183,12681,539,0.417,3,0,1
7132,10000,681,0.5775,7,0,0
2871,10000,611,0.3983,3,0,0
5282,10000,619,0.4074,10,0,0
7713,20842,593,0.3641,8,0,0
4149,10000,638,0.4328,9,0,0
20487,51944,621,0.5977,4,1,0
5483,10000,623,0.1193,6,0,0
1841,10000,628,0.2194,2,0,0
1346,10000,541,0.4025,4,1,1
4353,12246,613,0.177,8,0,0
29212,19952,562,0.3962,3,0,1
2175,28034,644,0.0337,3,0,0
4634,44919,624,0.3537,6,1,0
1237,10000,586,0.2629,8,0,0
1126,10000,480,0.221,4,0,0
1584,10000,684,0.3055,4,0,0
431,10000,673,0.4962,4,0,0
10736,10000,589,0.1799,4,1,0
3622,45050,618,0.0421,6,0,0
3318,16904,592,0.4113,4,0,0
286242,59279,616,0.7629,5,0,1
1175,13955,593,0.3736,1,0,0
2397,10000,585,0.4286,4,0,0
27386,25784,657,0.2982,3,0,0
2377,10000,575,0.4744,4,0,0
3344,10307,654,0.2498,6,0,0
4589,16966,605,0.2683,11,0,0
10182,37736,628,0.4024,1,0,0
1962,11742,629,0.0622,0,0,0
1840,10000,665,0.1177,8,0,0
3995,25522,642,0.2317,9,0,0
17478,11983,608,0.2915,10,0,0
10431,10000,544,0.1234,4,0,0
13149,26873,650,0.4283,1,0,1
1128,10000,598,0.5413,2,0,0
5130,10731,589,0.3749,7,0,0
2261,10000,630,0.5599,5,0,1
8983,45501,676,0.0731,4,0,0
9679,10000,610,0.304,3,0,0
4799,11343,525,0.1123,1,0,0
1081,10000,605,0.0723,6,0,0
18574,23821,595,0.402,6,0,0
1191,10000,619,0.2024,2,0,0
18858,52697,659,0.1914,9,0,0
19721,11969,622,0.3557,2,0,1
1218,37137,688,0.2772,4,0,0
67371,20446,607,0.363,3,0,0
15859,24144,684,0.1825,2,0,0
2622,10070,562,0.0997,3,0,0
7954,23031,635,0.2347,6,0,0
5581,15249,570,0.2841,7,0,1
582,10000,608,0.3077,1,0,1
1136,10000,572,0.5726,5,0,0
32880,19266,630,0.2178,6,0,1
34362,13786,563,0.157,2,0,1
3797,10000,603,0.2426,3,0,0
616,25845,542,0.3571,2,0,0
285813,10000,583,0.2966,8,0,1
1516,10000,625,0.4203,7,0,0
3631,10182,577,0.2851,5,0,0
16871,10000,661,0.4809,8,0,0
10599,107404,707,0.1997,11,0,0
5196,12351,571,0.3159,6,0,0
11188,40298,589,0.3342,8,0,0
2265,10000,590,0.3263,4,0,0
375,10000,639,0.1695,4,0,0
1305,10000,640,0.2066,2,0,0
17711,10000,571,0.3503,5,1,0
13598,10000,633,0.6184,15,0,0
3318,10000,555,0.2507,1,0,0
14194,37743,684,0.2073,2,0,0
2405,10192,578,0.5599,12,0,0
14534,10000,585,0.0277,2,0,1
5990,10000,573,0.4923,3,0,1
2790,15598,544,0.2682,7,0,0
4643,10000,520,0.1753,3,0,0
2999,10000,616,0.4227,11,0,0
94558,96338,662,0.5282,2,0,0
7374,13595,600,0.2116,3,2,1
8797,77478,639,0.4305,3,0,0
983,10000,540,0.1258,4,0,0
1210,22815,629,0.4474,2,0,0
2117,10000,592,0.3254,4,0,0
2440,17327,663,0.25,3,0,0
9794,10000,612,0.1196,7,0,0
2659,25346,600,0.1274,2,0,0
11674,42322,616,0.3844,5,0,0
1395,10000,603,0.2328,6,0,0
1566,10000,550,0.3859,3,0,0
146732,10000,615,0.1686,3,0,1
7488,10000,600,0.0807,6,0,0
999,10000,620,0.7167,2,0,0
896,10257,572,0.0628,7,0,0
1766,16514,576,0.0849,6,0,0
2860,10000,707,0.1067,2,0,0
6993,13671,572,0.5773,5,0,0
6669,15489,612,0.4493,2,0,0
2763,10000,461,0.2645,4,0,0
6159,10000,665,0.1751,7,0,0
5014,48654,643,0.0306,5,0,0
1188,16290,622,0.4313,3,0,0
17592,21554,600,0.5436,5,0,0
3738,19996,581,0.4814,6,0,0
1490,10000,683,0.3716,6,0,0
11120,12460,521,0.1303,5,0,0
4228,10000,500,0.289,5,0,0
1875,10000,593,0.2911,2,0,0
54847,48622,694,0.209,6,0,0
6091,18927,552,0.6143,3,1,1
14429,10000,672,0.3153,1,0,0
6326,10000,691,0.5722,2,0,0
3044,24321,670,0.2909,14,0,0
19521,22784,587,0.2198,2,0,1
3568,30773,666,0.2407,8,0,0
859,10891,579,0.2107,8,0,0
3328,10000,662,0.1492,9,0,0
5003,81273,675,0.0917,3,0,0
11313,10000,582,0.5214,5,0,1
10407,77677,645,0.4075,13,0,0
16424,10000,674,0.3605,4,0,0
47761,35683,566,0.0956,6,0,0
5191,30985,654,0.458,11,0,0
2041,10000,562,0.2925,5,0,0
1551,13073,597,0.5057,4,0,0
3946,10000,683,0.1172,1,0,0
8725,28028,657,0.3136,4,0,0
9709,21529,671,0.7048,5,0,0
4979,11020,600,0.2207,6,0,0
6074,11858,708,0.346,4,0,0
3638,10000,627,0.2576,2,0,0
21252,18626,685,0.1912,2,0,0
1134,32834,657,0.1072,2,1,0
14416,21599,720,0.2517,3,0,0
3796,10000,639,0.2395,2,0,0
3104,10000,659,0.2858,1,0,0
2458,10000,627,0.1823,5,0,0
1570,10000,616,0.5887,12,0,1
2405,10000,669,0.202,1,0,0
4181,10000,676,0.4266,2,0,0
5417,38889,686,0.4666,4,0,0
625,10000,580,0.3936,1,0,0
2501,10000,684,0.2083,4,0,0
356,10000,621,0.2501,5,1,0
1823,10000,530,0.197,5,0,0
1595,16841,623,0.2892,3,0,0
3468,17458,606,0.1765,4,0,0
2360,10000,611,0.328,7,0,0
26178,12550,619,0.3464,6,0,1
1193,10000,614,0.0933,7,0,0
2686,17259,568,0.2151,6,0,0
5729,20282,657,0.7621,9,0,0
30770,36205,514,0.1167,5,1,0
9025,41072,711,0.0834,2,0,0
10988,10000,560,0.2562,3,0,0
27528,11001,511,0.0956,10,0,0
4724,10000,673,0.4822,4,0,0
10395,10000,570,0.1847,5,0,0
5121,19446,678,0.4534,3,1,1
2950,22136,607,0.3738,5,0,0
14631,10000,557,0.1109,5,0,0
8642,10000,582,0.241,2,0,1
56029,118354,584,0.3614,8,0,0
17127,20376,687,0.0924,7,0,0
52192,24847,673,0.4337,5,0,1
3078,10000,557,0.1428,1,0,0
8297,10000,597,0.2559,8,0,0
77089,71285,652,0.0385,4,0,0
10847,15595,555,0.2553,5,0,0
568,13599,582,0.3059,6,0,0
849,19641,688,0.4066,0,0,0
11786,31219,612,0.3609,7,0,0
1715,10000,629,0.584,6,0,0
1335,10319,559,0.2111,6,0,0
3210,15117,668,0.1409,5,0,0
2334,17596,610,0.1771,4,0,0
5076,13909,617,0.1721,3,0,0
79146,70019,681,0.1369,0,0,0
62896,311246,733,0.296,3,0,0
3759,25684,639,0.1501,3,0,0
2016,13503,615,0.254,2,0,0
22850,16343,594,0.1638,5,0,0
10805,10000,618,0.2022,9,0,1
684,15560,588,0.1496,3,0,0
4961,13203,668,0.4252,3,0,0
853,10000,662,0.2105,8,0,0
1318,10913,553,0.5896,5,0,0
13354,46235,614,0.3733,3,0,0
2280,10000,666,0.3897,2,0,0
14246,160589,641,0.3122,5,0,0
2596,23640,720,0.4218,1,0,0
642,10000,692,0.1612,3,0,0
1172,10000,618,0.2815,1,0,0
1787,10000,639,0.2597,2,0,0
5308,13528,525,0.1971,2,1,0
2383,10000,538,0.4795,3,0,0
20823,20724,621,0.3257,5,0,0
906,10000,542,0.3635,5,0,0
845,10000,570,0.5968,3,0,0
423,10000,545,0.2499,2,0,0
6517,10000,711,0.1871,8,0,0
13203,20895,558,0.3164,4,0,0
1945,10000,588,0.283,7,0,0
5354,10000,635,0.3193,3,0,0
2380,10000,646,0.5345,5,0,0
11093,10827,546,0.3257,0,0,0
29610,38257,663,0.598,6,0,0
5737,10000,598,0.2983,9,0,0
1437,16221,599,0.1617,3,0,0
43695,129785,749,0.0976,5,0,0
9556,10000,708,0.1772,2,0,0
19997,11245,534,0.1112,7,0,0
4204,10000,687,0.4612,7,0,0
5445,21975,741,0.3892,2,0,0
28571,20443,664,0.1938,3,0,0
1679,14189,540,0.1782,6,0,0
31825,57869,667,0.1602,7,0,0
14845,44727,691,0.4401,3,0,0
18945,56868,581,0.4303,9,0,0
9978,29358,633,0.1962,5,0,0
3588,18944,568,0.2588,3,0,0
5697,18067,587,0.2024,5,0,0
2171,10000,618,0.5025,6,0,0
4328,10000,662,0.1111,4,0,0
7946,21544,565,0.4195,2,1,1
20219,10000,530,0.2618,6,0,0
364,10000,587,0.1384,3,0,0
7544,23012,677,0.3172,12,1,0
921,10000,557,0.1867,7,0,0
2754,14610,565,0.7522,7,0,1
9908,24099,584,0.4509,2,0,0
11944,10000,502,0.3662,0,0,0
14863,128738,709,0.2788,4,0,0
30787,12034,653,0.3851,4,0,0
59909,104702,603,0.1399,8,3,0
5340,10000,565,0.4453,1,0,0
6060,10000,642,0.2684,5,0,0
4817,10000,575,0.1962,5,0,0
1559,10000,613,0.2609,6,0,0
2054,16806,599,0.2333,4,0,0
20934,31582,592,0.2865,6,0,0
1672,10251,532,0.5376,9,0,1
14137,17231,661,0.3286,5,0,0
6147,25574,702,0.0493,3,0,0
2865,16195,543,0.5346,2,0,0
30958,36879,580,0.7282,3,0,0
5598,15977,638,0.2861,6,0,0
7177,10000,595,0.6234,1,0,0
6399,47628,669,0.287,3,0,0
6291,10224,617,0.4144,4,0,0
25712,34706,652,0.1141,7,0,0
2985,10000,613,0.1757,4,0,0
3199,10000,559,0.3109,5,0,0
1443,10000,624,0.6078,3,0,1
28595,26732,667,0.4544,1,0,0
3521,23389,603,0.2669,4,0,0
7271,36382,545,0.284,5,0,0
6027,10000,627,0.6036,5,0,0
